contest_id,name,draft_group,game_type,entry_fee,entries,max_entries,max_per_user,prize_pool,starts_utc,starts_text
195648008,NFL $3M Fantasy Football Millionaire [$1M to 1st],153428,Classic,555.0,481,6006,150,3000000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195648007,NFL $3M Fantasy Football Millionaire [$1M to 1st],153428,Classic,20.0,8063,176470,150,3000000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195677825,NFL Showdown $1.5M Thursday Night Showdown [$500K to 1st] (DET @ BUF),153434,Showdown Captain Mode,20.0,4147,88235,150,1500000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195648006,NFL $800K Play-Action [20 Entry Max],153428,Classic,3.0,16743,317082,20,800000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195677823,NFL Showdown $600K Wildcat [$150K to 1st] (DET @ BUF),153434,Showdown Captain Mode,333.0,64,2002,60,600000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195648009,NFL $900K Luxury Box [$200K to 1st],153428,Classic,3180.0,32,300,9,900000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195648010,"NFL $500K Power Sweep [$100K to 1st, 5 Entry Max]",153428,Classic,150.0,332,3703,5,500000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661358,"NFL $250K Power Sweep [$50K to 1st, 3 Entry Max]",153428,Classic,150.0,108,1851,3,250000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661359,NFL $100K Power Sweep [3 Entry Max],153428,Classic,150.0,55,740,3,100000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195677827,NFL Showdown $300K Play-Action [20 Entry Max] (DET @ BUF),153434,Showdown Captain Mode,3.0,6435,118906,20,300000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677820,NFL Showdown $402K Luxury Box [$100K to 1st] (DET @ BUF),153434,Showdown Captain Mode,3180.0,9,134,4,402000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195661374,"NFL $400K Spy [$100K to 1st, Single Entry]",153428,Classic,100.0,251,4444,1,400000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661375,"NFL $150K Spy [$25K to 1st, Single Entry]",153428,Classic,100.0,90,1666,1,150000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661320,NFL $50K Spy [Single Entry],153428,Classic,100.0,45,555,1,50000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195677826,NFL Showdown $250K Flea Flicker [$50K to 1st] (DET @ BUF),153434,Showdown Captain Mode,5.0,3139,59453,150,250000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677817,NFL Showdown $100K Huddle [Single Entry] (DET @ BUF),153434,Showdown Captain Mode,5.0,744,23781,1,100000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677818,NFL Showdown $10K Huddle [Single Entry] (DET @ BUF),153434,Showdown Captain Mode,5.0,226,2378,1,10000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195661394,NFL GIANT $25 Double Up [Single Entry],153428,Classic,25.0,115,3448,1,75000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661329,NFL GIANT $25 Double Up [Single Entry],153428,Classic,25.0,80,2298,1,50000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661393,NFL GIANT $25 Double Up,153428,Classic,25.0,192,1839,55,40000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661395,NFL GIANT $25 Double Up [Single Entry],153428,Classic,25.0,41,919,1,20000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661357,"NFL $200K Facemask [5 Entry Max, $50K to 1st]",153428,Classic,555.0,31,400,5,200000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661370,"NFL $400K Game Changer [$100K to 1st, Single Entry]",153428,Classic,1500.0,15,282,1,400000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195677824,NFL Showdown $150K Bootleg [$50K to 1st] (DET @ BUF),153434,Showdown Captain Mode,33.0,80,5300,150,150000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677876,"NFL Showdown $160K Four-Point Stance [$50K to 1st, 5 Entry Max] (DET @ BUF)",153434,Showdown Captain Mode,444.0,28,400,5,160000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195661344,NFL $350K Flea Flicker [$50K to 1st],153428,Classic,5.0,5166,83234,150,350000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661334,NFL $61K Luxury Box [$20K to 1st],153428,Classic,1500.0,2,43,1,61000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661332,NFL $175K Thunderdome [Single Entry],153428,Classic,5300.0,4,35,1,175000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195657084,NFL $20K Thunderdome [Must Fill],153428,Classic,5300.0,0,4,1,20000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661333,NFL $200K Luxury Box [$75K to 1st],153428,Classic,2120.0,8,100,3,200000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661335,"NFL $80K Pocket Passer [$20K to 1st, 4 Entry Max]",153428,Classic,250.0,29,355,4,80000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661377,"NFL $200K Red Zone [$25K to 1st, Single Entry]",153428,Classic,50.0,162,4545,1,200000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661321,NFL $100K Red Zone [Single Entry],153428,Classic,50.0,65,2272,1,100000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661322,NFL $50K Red Zone [Single Entry],153428,Classic,50.0,62,1136,1,50000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661378,NFL $175K Fair Catch [Single Entry],153428,Classic,12.0,505,17156,1,175000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661379,NFL $75K Fair Catch [Single Entry],153428,Classic,12.0,245,7352,1,75000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661325,NFL $50K Fair Catch [Single Entry],153428,Classic,12.0,229,4901,1,50000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661331,NFL GIANT $5 Double Up,153428,Classic,5.0,744,9195,150,40000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661399,NFL GIANT $5 Double Up [Single Entry],153428,Classic,5.0,197,4597,1,20000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661330,NFL GIANT $10 Double Up [Single Entry],153428,Classic,10.0,166,4597,1,40000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661396,NFL GIANT $10 Double Up,153428,Classic,10.0,363,3448,103,30000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661397,NFL GIANT $10 Double Up [Single Entry],153428,Classic,10.0,107,2873,1,25000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661386,NFL GIANT $100 Double Up [Single Entry],153428,Classic,100.0,27,555,1,50000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661387,NFL GIANT $100 Double Up [Single Entry],153428,Classic,100.0,11,333,1,30000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661388,NFL GIANT $100 Double Up [Single Entry],153428,Classic,100.0,7,222,1,20000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661390,NFL GIANT $50 Double Up [Single Entry],153428,Classic,50.0,45,1136,1,50000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661391,NFL GIANT $50 Double Up [Single Entry],153428,Classic,50.0,25,681,1,30000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661392,NFL GIANT $50 Double Up [Single Entry],153428,Classic,50.0,18,454,1,20000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661361,NFL $150K Three-Point Stance [5 Entry Max],153428,Classic,33.0,234,5300,5,150000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195667510,$14M 2026 Fantasy Football World Championship Qualifier #28,153428,Classic,1350.0,26,67,2,77800.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195667506,$14M 2026 Fantasy Football World Championship Qualifier #24,153428,Classic,18.0,1223,5000,150,76500.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195667514,$14M 2026 Fantasy Football World Championship Qualifier #32,153428,Classic,10170.0,3,12,1,104960.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195667512,$14M 2026 Fantasy Football World Championship Qualifier #30,153428,Classic,10170.0,4,10,1,87500.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195667513,$14M 2026 Fantasy Football World Championship Qualifier #31,153428,Classic,10170.0,3,10,1,87500.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661349,NFL $175K mini-MAX [150 Entry Max],153428,Classic,0.5,22757,416171,150,175000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661372,"NFL $125K Double Spy [$25K to 1st, Single Entry]",153428,Classic,200.0,38,694,1,125000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661373,"NFL $75K Double Spy [$20K to 1st, Single Entry]",153428,Classic,200.0,30,416,1,75000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195667509,$14M 2026 Fantasy Football World Championship Qualifier #27,153428,Classic,490.0,43,200,6,83300.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195667507,$14M 2026 Fantasy Football World Championship Qualifier #25,153428,Classic,33.0,590,2678,80,75125.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195667508,$14M 2026 Fantasy Football World Championship Qualifier #26,153428,Classic,125.0,178,734,22,78000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661326,NFL $100K Huddle [Single Entry],153428,Classic,5.0,952,23781,1,100000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661327,NFL $10K Huddle [Single Entry],153428,Classic,5.0,383,2378,1,10000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661323,NFL $100K Blind Side [Single Entry],153428,Classic,27.0,128,4319,1,100000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661324,NFL $50K Blind Side [Single Entry],153428,Classic,27.0,89,2159,1,50000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195650285,NFL $125K First Down [20 Entry Max],153428,Classic,1.0,8887,148632,20,125000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661362,NFL $75K Screen Pass [5 Entry Max],153428,Classic,15.0,274,5882,5,75000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661318,"NFL $25K Screen Pass [3 Entry Max, $5K to 1st]",153428,Classic,15.0,229,1960,3,25000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661384,NFL GIANT $250 Double Up [Single Entry],153428,Classic,250.0,6,177,1,40000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661328,NFL GIANT $250 Double Up [Single Entry],153428,Classic,250.0,4,111,1,25000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195677865,NFL Showdown Single Entry $5 Double Up (DET @ BUF),153434,Showdown Captain Mode,5.0,56,1379,1,6000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677866,NFL Showdown Single Entry $5 Double Up (DET @ BUF),153434,Showdown Captain Mode,5.0,32,689,1,3000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677867,NFL Showdown Single Entry $5 Double Up (DET @ BUF),153434,Showdown Captain Mode,5.0,13,229,1,1000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677881,NFL Showdown Single Entry $5 Double Up (DET @ BUF),153434,Showdown Captain Mode,5.0,16,229,1,1000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677882,NFL Showdown Single Entry $5 Double Up (DET @ BUF),153434,Showdown Captain Mode,5.0,14,229,1,1000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677883,NFL Showdown Single Entry $5 Double Up (DET @ BUF),153434,Showdown Captain Mode,5.0,13,229,1,1000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677884,NFL Showdown Single Entry $5 Double Up (DET @ BUF),153434,Showdown Captain Mode,5.0,12,229,1,1000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677858,NFL Showdown Single Entry $25 Double Up (DET @ BUF),153434,Showdown Captain Mode,25.0,32,459,1,10000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677859,NFL Showdown Single Entry $25 Double Up (DET @ BUF),153434,Showdown Captain Mode,25.0,12,229,1,5000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677860,NFL Showdown Single Entry $25 Double Up (DET @ BUF),153434,Showdown Captain Mode,25.0,5,45,1,1000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677877,NFL Showdown Single Entry $25 Double Up (DET @ BUF),153434,Showdown Captain Mode,25.0,4,45,1,1000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677878,NFL Showdown Single Entry $25 Double Up (DET @ BUF),153434,Showdown Captain Mode,25.0,3,45,1,1000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677879,NFL Showdown Single Entry $25 Double Up (DET @ BUF),153434,Showdown Captain Mode,25.0,4,45,1,1000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677880,NFL Showdown Single Entry $25 Double Up (DET @ BUF),153434,Showdown Captain Mode,25.0,4,45,1,1000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677849,NFL Showdown $250 Double Up (DET @ BUF),153434,Showdown Captain Mode,250.0,4,71,2,16000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677821,NFL Showdown $61K Luxury Box [$20K to 1st] (DET @ BUF),153434,Showdown Captain Mode,1500.0,0,43,1,61000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677822,NFL Showdown $21.3K Luxury Box [$10K to 1st] (DET @ BUF),153434,Showdown Captain Mode,1500.0,1,15,1,21300.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677819,NFL Showdown $80K Thunderdome [$40K to 1st] (DET @ BUF),153434,Showdown Captain Mode,5300.0,0,16,1,80000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195676656,NFL Showdown $20K Thunderdome [Must Fill] (DET @ BUF),153434,Showdown Captain Mode,5300.0,0,4,1,20000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195667470,$14M 2026 Fantasy Football World Championship Qualifier #20 (DET @ BUF),153434,Showdown Captain Mode,490.0,40,200,6,83300.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195667473,$14M 2026 Fantasy Football World Championship Qualifier #23 (DET @ BUF),153434,Showdown Captain Mode,10170.0,4,10,1,87500.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195667472,$14M 2026 Fantasy Football World Championship Qualifier #22 (DET @ BUF),153434,Showdown Captain Mode,10170.0,4,10,1,87500.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677840,"NFL Showdown $100K Spy [$20K to 1st, Single Entry] (DET @ BUF)",153434,Showdown Captain Mode,100.0,45,1111,1,100000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677841,NFL Showdown $35K Spy [Single Entry] (DET @ BUF),153434,Showdown Captain Mode,100.0,18,388,1,35000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677875,NFL Showdown $100K Chain-Mover [$20K to 1st] (DET @ BUF),153434,Showdown Captain Mode,10.0,522,11764,150,100000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677816,NFL Showdown $100K mini-MAX [150 Entry Max] (DET @ BUF),153434,Showdown Captain Mode,0.5,18178,237812,150,100000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677829,NFL Showdown $70K First Down [20 Entry Max] (DET @ BUF),153434,Showdown Captain Mode,1.0,3915,83234,20,70000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677838,"NFL Showdown $40K Double Spy [$10K to 1st, Single Entry] (DET @ BUF)",153434,Showdown Captain Mode,200.0,10,222,1,40000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677839,NFL Showdown $10K Double Spy [Single Entry] (DET @ BUF),153434,Showdown Captain Mode,200.0,2,55,1,10000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677844,"NFL Showdown $35K Bubble Screen [$10K to 1st, Single Entry] (DET @ BUF)",153434,Showdown Captain Mode,15.0,112,2745,1,35000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677845,"NFL Showdown $20K Bubble Screen [Single Entry, $5K to 1st] (DET @ BUF)",153434,Showdown Captain Mode,15.0,82,1568,1,20000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195667471,$14M 2026 Fantasy Football World Championship Qualifier #21 (DET @ BUF),153434,Showdown Captain Mode,5085.0,6,16,1,70000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677257,NFL Showdown SUPERSatellite to NFL $555 Fantasy Football Millionaire [10x] (DET @ BUF),153434,Showdown Captain Mode,63.0,10,100,3,5550.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677915,NFL $40K Screen Pass [$10K to 1st]  (Thu-Mon),153427,Classic,15.0,246,3137,94,40000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677905,NFL $12K Pylon [Single Entry] (Thu-Mon),153427,Classic,3.0,515,4756,1,12000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195676757,NFL $20K Thunderdome [Must Fill] (Thu-Mon),153427,Classic,5300.0,0,4,1,20000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677904,NFL $7.5K Huddle [Single Entry] (Thu-Mon),153427,Classic,5.0,201,1783,1,7500.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677900,NFL $6K Nickel [3 Entry Max] (Thu-Mon),153427,Classic,5.0,100,1426,3,6000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195661402,NFL GIANT $2 Double Up,153428,Classic,2.0,365,11494,20,20000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661343,"NFL $100K Slant [$10K to 1st, 2x Min Cash]",153428,Classic,9.0,1124,13071,150,100000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661339,"NFL $80K Octopus [$20K to 1st, 8 Entry Max]",153428,Classic,88.0,55,1033,8,80000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661356,NFL $70K Touch Pass [3 Entry Max],153428,Classic,777.0,6,100,3,70000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661337,"NFL $75K 11 Personnel Special [$15K to 1st, 11 Entry Max]",153428,Classic,111.0,66,750,11,75000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661380,NFL $40K Pylon [Single Entry],153428,Classic,3.0,574,15854,1,40000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661381,NFL $20K Pylon [Single Entry],153428,Classic,3.0,391,7927,1,20000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195677589,NFL Single Stat $20K Thunderdome [Must Fill] (DET @ BUF Total Yards),153465,Single Stat - Total Yards,5300.0,0,4,1,20000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677592,"NFL Single Stat $10,170 2026 FFWC Qualifier Satellite [Must Fill] (DET @ BUF Total Yards)",153465,Single Stat - Total Yards,3592.0,0,3,1,10170.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677632,NFL Single Stat $3K Winner Take All [20 Entry Max] (DET @ BUF Total Yards),153465,Single Stat - Total Yards,5.0,70,713,20,3000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677607,NFL Single Stat $1K Winner Take All [Single Entry] (DET @ BUF Total Yards),153465,Single Stat - Total Yards,5.0,19,237,1,1000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677606,NFL Single Stat $1K Winner Take All [3 Entry Max] (DET @ BUF Total Yards),153465,Single Stat - Total Yards,1.0,256,1189,3,1000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195661319,NFL $50K Spin Move [Single Entry],153428,Classic,300.0,8,185,1,50000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661342,NFL $50K 1st and 10 [10 Entry Max],153428,Classic,10.0,334,5882,10,50000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661371,NFL $50K Stiff Arm [Single Entry],153428,Classic,555.0,4,100,1,50000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195661363,NFL $40K Engage Eight [5 Entry Max],153428,Classic,8.0,310,5882,5,40000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195667511,$14M 2026 Fantasy Football World Championship Qualifier #29,153428,Classic,5085.0,4,16,1,70000.0,2026-09-20 17:00:00+00:00,Sun 1:00PM
195677903,NFL $5K Fair Catch [Single Entry] (Thu-Mon),153427,Classic,12.0,52,490,1,5000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677889,NFL $6K Wildcat [Single Entry] (Thu-Mon),153427,Classic,333.0,4,20,1,6000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677901,NFL $5K Spy [Single Entry] (Thu-Mon),153427,Classic,100.0,5,55,1,5000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677895,NFL $5K First Down [20 Entry Max] (Thu-Mon),153427,Classic,1.0,575,5945,20,5000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677892,NFL $4K Flea Flicker [$1K to 1st] (Thu-Mon),153427,Classic,5.0,64,951,28,4000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677357,"NFL Showdown $5,085 2026 FFWC Qualifier Satellite (DET @ BUF)",153434,Showdown Captain Mode,84.0,3,68,2,5085.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677358,"NFL Showdown $5,085 2026 FFWC Qualifier Satellite (DET @ BUF)",153434,Showdown Captain Mode,513.0,3,11,1,5085.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677224,"NFL Showdown Satellite to NFL $4,444 Fantasy Football MEGA Millionaire (DET @ BUF)",153434,Showdown Captain Mode,448.0,2,11,1,4444.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677223,"NFL Showdown Satellite to NFL $4,444 Fantasy Football MEGA Millionaire (DET @ BUF)",153434,Showdown Captain Mode,448.0,2,11,1,4444.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677832,NFL Showdown $50K Power Sweep [5 Entry Max] (DET @ BUF),153434,Showdown Captain Mode,150.0,23,370,5,50000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677842,NFL Showdown $30K Red Zone [Single Entry] (DET @ BUF),153434,Showdown Captain Mode,50.0,19,681,1,30000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677843,NFL Showdown $20K Red Zone [Single Entry] (DET @ BUF),153434,Showdown Captain Mode,50.0,11,454,1,20000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677837,NFL Showdown $25K Checkdown Pass [Single Entry] (DET @ BUF),153434,Showdown Captain Mode,777.0,2,35,1,25000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677834,NFL Showdown $20K Hard Count [5 Entry Max] (DET @ BUF),153434,Showdown Captain Mode,20.0,80,1176,5,20000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195676657,NFL Showdown $100K Heavy Hitter [Must Fill] (DET @ BUF),153434,Showdown Captain Mode,26200.0,0,4,1,100000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195676658,NFL Showdown $75K Heavy Hitter [Must Fill] (DET @ BUF),153434,Showdown Captain Mode,26200.0,1,3,1,75000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195676659,NFL Showdown $60K Nosebleed Section [Must Fill] (DET @ BUF),153434,Showdown Captain Mode,10600.0,0,6,1,60000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677847,NFL Showdown $15K Pylon [Single Entry] (DET @ BUF),153434,Showdown Captain Mode,3.0,256,5945,1,15000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677835,NFL Showdown $15K Cover Four [5 Entry Max] (DET @ BUF),153434,Showdown Captain Mode,4.0,218,4458,5,15000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677833,NFL Showdown $15K Goal Line [5 Entry Max] (DET @ BUF),153434,Showdown Captain Mode,75.0,10,227,5,15000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
195677846,NFL Showdown $10K Dimeback [Single Entry] (DET @ BUF),153434,Showdown Captain Mode,6.0,86,1960,1,10000.0,2026-09-18 00:15:00+00:00,Thu 8:15PM
