contest_id,name,draft_group,game_type,entry_fee,entries,max_entries,max_per_user,prize_pool,starts_utc,starts_text
195905122,NFL $2.75M Fantasy Football Millionaire [$1M to 1st],153769,Classic,20.0,14103,161764,150,2750000.0,2026-09-27 17:00:00+00:00,Sun 1:00PM
195905124,NFL $2.75M Fantasy Football Millionaire [$1M to 1st],153769,Classic,555.0,564,5505,150,2750000.0,2026-09-27 17:00:00+00:00,Sun 1:00PM
195745385,NFL $6M Midseason Main Event [$1.5M to 1st],153728,Classic,1500.0,10,4444,133,6000000.0,2026-11-01 18:00:00+00:00,Sun 1:00PM
195943234,NFL Showdown $1.5M Thursday Night Showdown [$500K to 1st] (ATL @ GB),153775,Showdown Captain Mode,20.0,9197,88235,150,1500000.0,2026-09-25 00:15:00+00:00,Thu 8:15PM
195943232,NFL Showdown $600K Wildcat [$150K to 1st] (ATL @ GB),153775,Showdown Captain Mode,333.0,296,2002,60,600000.0,2026-09-25 00:15:00+00:00,Thu 8:15PM
195943285,"NFL Showdown $160K Four-Point Stance [$50K to 1st, 5 Entry Max] (ATL @ GB)",153775,Showdown Captain Mode,444.0,57,400,5,160000.0,2026-09-25 00:15:00+00:00,Thu 8:15PM
195905121,NFL $750K Play-Action [20 Entry Max],153769,Classic,3.0,27038,297265,20,750000.0,2026-09-27 17:00:00+00:00,Sun 1:00PM
195905125,NFL $900K Luxury Box [$200K to 1st],153769,Classic,3180.0,45,300,9,900000.0,2026-09-27 17:00:00+00:00,Sun 1:00PM
195943236,NFL Showdown $300K Play-Action [20 Entry Max] (ATL @ GB),153775,Showdown Captain Mode,3.0,15540,118906,20,300000.0,2026-09-25 00:15:00+00:00,Thu 8:15PM
195943229,NFL Showdown $402K Luxury Box [$100K to 1st] (ATL @ GB),153775,Showdown Captain Mode,3180.0,25,134,4,402000.0,2026-09-25 00:15:00+00:00,Thu 8:15PM
195905126,"NFL $500K Power Sweep [$100K to 1st, 5 Entry Max]",153769,Classic,150.0,432,3703,5,500000.0,2026-09-27 17:00:00+00:00,Sun 1:00PM
195921967,"NFL $250K Power Sweep [$50K to 1st, 3 Entry Max]",153769,Classic,150.0,152,1851,3,250000.0,2026-09-27 17:00:00+00:00,Sun 1:00PM
195921968,"NFL $150K Power Sweep [$30K to 1st, 3 Entry Max]",153769,Classic,150.0,89,1111,3,150000.0,2026-09-27 17:00:00+00:00,Sun 1:00PM
195943235,NFL Showdown $250K Flea Flicker [$50K to 1st] (ATL @ GB),153775,Showdown Captain Mode,5.0,9100,59453,150,250000.0,2026-09-25 00:15:00+00:00,Thu 8:15PM
195943226,NFL Showdown $100K Huddle [Single Entry] (ATL @ GB),153775,Showdown Captain Mode,5.0,1942,23781,1,100000.0,2026-09-25 00:15:00+00:00,Thu 8:15PM
195943227,NFL Showdown $10K Huddle [Single Entry] (ATL @ GB),153775,Showdown Captain Mode,5.0,586,2378,1,10000.0,2026-09-25 00:15:00+00:00,Thu 8:15PM
195943249,"NFL Showdown $100K Spy [$20K to 1st, Single Entry] (ATL @ GB)",153775,Showdown Captain Mode,100.0,112,1111,1,100000.0,2026-09-25 00:15:00+00:00,Thu 8:15PM
195943250,NFL Showdown $35K Spy [Single Entry] (ATL @ GB),153775,Showdown Captain Mode,100.0,36,388,1,35000.0,2026-09-25 00:15:00+00:00,Thu 8:15PM
195921983,"NFL $400K Spy [$100K to 1st, Single Entry]",153769,Classic,100.0,394,4444,1,400000.0,2026-09-27 17:00:00+00:00,Sun 1:00PM
195921984,"NFL $200K Spy [$50K to 1st, Single Entry]",153769,Classic,100.0,156,2222,1,200000.0,2026-09-27 17:00:00+00:00,Sun 1:00PM
195921932,NFL $50K Spy [Single Entry],153769,Classic,100.0,90,555,1,50000.0,2026-09-27 17:00:00+00:00,Sun 1:00PM
195922003,NFL GIANT $25 Double Up [Single Entry],153769,Classic,25.0,254,3448,1,75000.0,2026-09-27 17:00:00+00:00,Sun 1:00PM
195922004,NFL GIANT $25 Double Up [Single Entry],153769,Classic,25.0,126,1839,1,40000.0,2026-09-27 17:00:00+00:00,Sun 1:00PM
195922002,NFL GIANT $25 Double Up,153769,Classic,25.0,112,1379,41,30000.0,2026-09-27 17:00:00+00:00,Sun 1:00PM
195922005,NFL GIANT $25 Double Up [Single Entry],153769,Classic,25.0,101,1149,1,25000.0,2026-09-27 17:00:00+00:00,Sun 1:00PM
195921954,NFL $400K Flea Flicker [$50K to 1st],153769,Classic,5.0,8124,95124,150,400000.0,2026-09-27 17:00:00+00:00,Sun 1:00PM
195943233,NFL Showdown $150K Bootleg [$50K to 1st] (ATL @ GB),153775,Showdown Captain Mode,33.0,739,5300,150,150000.0,2026-09-25 00:15:00+00:00,Thu 8:15PM
195943274,NFL Showdown Single Entry $5 Double Up (ATL @ GB),153775,Showdown Captain Mode,5.0,147,1379,1,6000.0,2026-09-25 00:15:00+00:00,Thu 8:15PM
195943275,NFL Showdown Single Entry $5 Double Up (ATL @ GB),153775,Showdown Captain Mode,5.0,83,689,1,3000.0,2026-09-25 00:15:00+00:00,Thu 8:15PM
195943276,NFL Showdown Single Entry $5 Double Up (ATL @ GB),153775,Showdown Captain Mode,5.0,39,229,1,1000.0,2026-09-25 00:15:00+00:00,Thu 8:15PM
195943290,NFL Showdown Single Entry $5 Double Up (ATL @ GB),153775,Showdown Captain Mode,5.0,32,229,1,1000.0,2026-09-25 00:15:00+00:00,Thu 8:15PM
195943291,NFL Showdown Single Entry $5 Double Up (ATL @ GB),153775,Showdown Captain Mode,5.0,26,229,1,1000.0,2026-09-25 00:15:00+00:00,Thu 8:15PM
195943292,NFL Showdown Single Entry $5 Double Up (ATL @ GB),153775,Showdown Captain Mode,5.0,27,229,1,1000.0,2026-09-25 00:15:00+00:00,Thu 8:15PM
195943293,NFL Showdown Single Entry $5 Double Up (ATL @ GB),153775,Showdown Captain Mode,5.0,29,229,1,1000.0,2026-09-25 00:15:00+00:00,Thu 8:15PM
195921978,"NFL $400K Game Changer [$100K to 1st, Single Entry]",153769,Classic,1500.0,25,282,1,400000.0,2026-09-27 17:00:00+00:00,Sun 1:00PM
195921986,"NFL $200K Red Zone [$25K to 1st, Single Entry]",153769,Classic,50.0,264,4545,1,200000.0,2026-09-27 17:00:00+00:00,Sun 1:00PM
195921933,NFL $100K Red Zone [Single Entry],153769,Classic,50.0,106,2272,1,100000.0,2026-09-27 17:00:00+00:00,Sun 1:00PM
195921934,NFL $50K Red Zone [Single Entry],153769,Classic,50.0,86,1136,1,50000.0,2026-09-27 17:00:00+00:00,Sun 1:00PM
195921944,NFL $61K Luxury Box [$20K to 1st],153769,Classic,1500.0,4,43,1,61000.0,2026-09-27 17:00:00+00:00,Sun 1:00PM
195921942,NFL $160K Thunderdome [Single Entry],153769,Classic,5300.0,5,32,1,160000.0,2026-09-27 17:00:00+00:00,Sun 1:00PM
195921130,NFL $20K Thunderdome [Must Fill],153769,Classic,5300.0,0,4,1,20000.0,2026-09-27 17:00:00+00:00,Sun 1:00PM
